id,carat,cut,color,clarity,depth,table,x,y,z,price
139487,1.61,Premium,H,SI1,61.2,58.0,7.62,7.57,4.65,11188
57556,0.48,Ideal,F,VS2,62.3,55.0,5.02,5.05,3.14,1250
51013,1.22,Ideal,G,VS2,61.2,56.0,6.89,6.93,4.22,8090
143180,0.32,Ideal,D,VS2,61.5,55.0,4.47,4.44,2.74,972
15573,1.01,Very Good,H,VS1,60.8,63.0,6.5,6.48,3.94,4950
95443,0.34,Ideal,E,SI1,62.4,55.0,4.53,4.48,2.81,765
158468,0.53,Ideal,H,VS1,61.8,56.0,5.19,5.22,3.21,1637
164159,0.51,Premium,E,VS2,60.1,58.0,5.23,5.19,3.1,1734
183431,2.0,Fair,I,SI2,65.9,58.0,7.99,7.82,5.15,13587
98354,0.31,Ideal,D,VVS1,61.9,56.0,4.38,4.37,2.71,957
47614,0.31,Good,D,SI1,63.3,58.0,4.28,4.33,2.73,492
189808,0.52,Premium,E,VS2,61.2,57.0,5.2,5.16,3.17,1815
167449,1.53,Ideal,H,SI2,61.6,58.0,7.39,7.37,4.55,8647
58090,0.32,Very Good,I,VS2,63.0,57.0,4.36,4.33,2.74,461
21181,0.53,Ideal,J,VS1,61.8,55.0,5.21,5.24,3.23,1324
165574,0.31,Very Good,D,SI2,62.3,57.0,4.31,4.34,2.7,462
103192,0.7,Good,G,VS1,63.6,59.0,5.55,5.59,3.54,2761
51951,0.9,Ideal,F,SI1,62.1,56.0,6.14,6.19,3.83,4033
124018,1.16,Ideal,H,SI1,61.1,59.0,6.74,6.79,4.14,5412
43340,1.0,Premium,F,VS2,62.2,62.0,6.38,6.33,3.96,7079
125443,2.0,Very Good,H,SI2,61.8,60.0,8.05,8.11,4.99,14032
65155,2.06,Premium,G,SI2,60.6,59.0,8.32,8.28,5.02,15819
113660,0.57,Ideal,F,VVS2,60.8,57.0,5.38,5.3,3.24,2507
107745,0.32,Premium,H,VS2,60.6,59.0,4.44,4.46,2.7,648
189722,0.41,Ideal,G,IF,61.9,55.0,4.79,4.78,2.96,1257
133327,1.03,Premium,F,I1,62.0,59.0,6.41,6.51,4.01,3444
140820,0.7,Very Good,F,SI2,62.5,54.0,5.68,5.71,3.56,2240
8555,0.54,Ideal,G,VVS2,61.6,56.0,5.2,5.25,3.23,1946
75607,0.54,Ideal,E,VS1,61.4,58.0,5.27,5.23,3.22,2028
163280,0.7,Very Good,D,SI1,61.4,58.0,5.67,5.73,3.5,2288
123853,1.03,Ideal,H,VS2,62.0,57.0,6.48,6.44,4.0,5431
143236,0.4,Ideal,D,SI2,62.5,55.0,4.71,4.74,2.96,886
6163,1.2,Very Good,I,SI1,62.0,57.0,6.78,6.82,4.21,5967
149135,0.58,Ideal,H,VS1,61.3,55.0,5.37,5.39,3.3,1705
135308,0.7,Ideal,G,VVS2,61.0,56.0,5.7,5.67,3.48,3089
115202,1.04,Ideal,I,SI1,61.9,55.0,6.48,6.51,4.01,4656
117364,0.83,Ideal,J,VS2,62.3,57.0,6.05,6.01,3.77,3104
26300,0.73,Ideal,G,VS1,61.4,56.0,5.78,5.8,3.56,2996
26166,0.32,Very Good,F,IF,63.5,55.0,4.32,4.33,2.75,829
145931,0.36,Ideal,D,SI1,61.5,55.0,4.6,4.63,2.84,780
138330,0.53,Ideal,F,VS1,60.8,57.0,5.22,5.24,3.17,1819
192710,2.03,Premium,I,VS2,61.8,59.0,8.07,8.14,5.02,15022
103118,1.15,Premium,G,SI2,62.6,58.0,6.69,6.73,4.2,5159
146828,1.07,Very Good,G,SI1,62.4,56.0,6.51,6.54,4.08,4771
59595,0.3,Ideal,H,VS2,62.5,57.0,4.28,4.33,2.69,514
76620,0.28,Good,H,VS2,64.6,56.0,4.21,4.24,2.71,403
160104,0.34,Ideal,D,VS2,61.2,57.0,4.53,4.55,2.77,972
88531,1.26,Ideal,G,VVS2,60.7,57.0,6.97,6.99,4.25,10558
182805,1.61,Ideal,G,VS1,61.5,55.0,7.59,7.56,4.67,15151
115860,1.05,Premium,F,SI2,61.2,58.0,6.56,6.6,4.03,4200
60465,1.69,Ideal,G,SI2,60.8,56.0,7.66,7.72,4.68,11531
138087,0.41,Ideal,I,VVS2,61.4,57.0,4.76,4.72,2.91,1061
60353,0.7,Very Good,E,VS2,63.0,57.0,5.62,5.66,3.55,2671
179863,0.41,Ideal,D,VVS2,61.4,57.0,4.76,4.81,2.94,1323
19909,0.73,Premium,H,SI1,60.4,59.0,5.81,5.78,3.51,2379
110151,1.05,Ideal,H,VS1,62.2,57.0,6.48,6.5,4.03,5551
67806,2.04,Premium,H,SI2,62.0,58.0,8.1,8.06,5.0,14674
77103,1.65,Ideal,G,VS1,60.4,56.0,7.7,7.69,4.68,15178
157795,0.7,Good,F,VS2,63.3,58.0,5.61,5.59,3.55,2789
109998,1.05,Ideal,H,SI2,62.7,57.0,6.5,6.54,4.08,3977
112590,0.31,Ideal,D,SI1,61.5,56.0,4.37,4.39,2.69,571
63600,0.36,Ideal,G,VS2,60.7,56.0,4.61,4.64,2.81,565
166651,0.53,Premium,E,VS2,61.6,60.0,5.21,5.17,3.19,1709
165315,1.22,Ideal,G,VVS2,61.4,56.0,6.87,6.92,4.23,10861
94080,1.29,Very Good,F,VS1,60.2,58.0,7.07,7.12,4.27,9870
97265,0.83,Premium,H,VS1,62.1,61.0,5.96,5.99,3.71,3311
89666,1.2,Ideal,H,SI2,61.1,56.0,6.85,6.89,4.2,5081
88589,0.7,Ideal,J,VS1,62.3,54.0,5.69,5.76,3.56,2138
94898,1.51,Very Good,F,SI1,62.8,58.0,7.26,7.28,4.57,9961
121293,0.38,Ideal,H,IF,61.1,54.0,4.67,4.69,2.85,967
37264,1.01,Ideal,F,VS2,61.5,57.0,6.51,6.46,4.0,6957
94036,2.01,Premium,I,SI1,61.6,59.0,8.06,8.02,4.96,14456
148118,0.53,Ideal,F,IF,61.7,56.0,5.21,5.19,3.21,2802
64595,1.56,Very Good,H,VVS2,60.8,56.0,7.53,7.49,4.56,12098
31981,1.08,Ideal,E,SI2,62.5,57.0,6.59,6.52,4.1,4838
136344,0.41,Very Good,F,SI1,62.8,58.0,4.73,4.69,2.96,716
144498,0.3,Ideal,G,IF,62.0,54.0,4.34,4.36,2.7,863
107922,0.31,Ideal,E,VVS1,61.1,56.0,4.36,4.38,2.67,882
48480,1.0,Good,H,VS2,63.7,60.0,6.34,6.3,4.02,5217
22756,0.75,Very Good,J,SI1,62.3,57.0,5.78,5.81,3.61,1779
131810,0.63,Premium,E,SI2,60.9,53.0,5.56,5.64,3.39,1921
116903,2.05,Ideal,G,SI1,61.7,56.5,8.16,8.2,5.05,18757
56140,0.39,Premium,G,VVS2,59.8,59.0,4.77,4.7,2.83,1024
118563,0.7,Very Good,H,SI1,62.8,57.0,5.68,5.66,3.56,2330
133536,0.53,Ideal,E,VS1,61.0,57.0,5.24,5.2,3.19,1949
188376,0.55,Premium,J,VS2,61.0,62.0,5.33,5.28,3.23,1148
118045,2.26,Ideal,I,VS2,62.2,57.0,8.43,8.35,5.23,18102
171611,0.3,Ideal,H,VS2,61.9,55.0,4.32,4.34,2.68,491
72498,1.01,Ideal,H,SI1,61.7,57.0,6.39,6.45,3.96,5161
135327,0.53,Ideal,E,VS2,62.6,57.0,5.14,5.17,3.23,1795
179673,0.3,Ideal,E,VVS2,61.6,55.0,4.32,4.3,2.65,1013
174863,0.91,Premium,F,SI2,61.3,60.0,6.24,6.18,3.81,3774
57375,1.24,Premium,F,SI1,62.4,58.0,6.88,6.83,4.28,6321
3864,0.95,Premium,I,VS1,61.2,61.0,6.36,6.32,3.88,4797
90365,1.03,Premium,H,VS2,61.9,58.0,6.52,6.49,4.02,6108
60210,0.41,Premium,D,SI1,62.2,59.0,4.75,4.78,2.96,1015
56569,0.41,Ideal,D,VS2,62.7,54.0,4.73,4.76,2.97,1063
113356,0.72,Very Good,E,SI2,60.4,61.0,5.77,5.82,3.49,2177
5784,0.32,Ideal,H,VVS1,61.5,57.0,4.43,4.4,2.72,816
78367,1.01,Good,G,VS2,63.3,58.0,6.32,6.28,3.99,5259
95110,0.4,Ideal,E,VVS2,61.0,56.0,4.74,4.78,2.9,1200
94879,0.4,Very Good,D,SI1,61.5,58.0,4.74,4.78,2.93,772
140704,0.37,Premium,J,VS1,62.0,58.0,4.6,4.62,2.86,616
123208,0.77,Premium,F,SI2,59.8,59.0,6.03,5.98,3.59,2330
177910,1.01,Ideal,H,SI2,61.9,55.0,6.45,6.48,3.99,3734
68393,0.32,Ideal,F,VVS1,62.1,55.0,4.41,4.39,2.73,1021
11220,0.33,Ideal,D,VS2,61.6,56.0,4.45,4.48,2.75,781
36598,2.02,Ideal,H,SI2,62.6,55.0,8.08,8.03,5.05,14080
193341,0.7,Very Good,E,SI2,61.6,55.0,5.69,5.71,3.51,2207
117848,0.73,Ideal,E,VS1,62.2,56.0,5.75,5.79,3.59,3192
177112,1.03,Premium,G,VS2,61.6,56.0,6.5,6.54,4.01,6217
80726,1.08,Very Good,E,SI1,63.3,59.0,6.5,6.54,4.13,5920
30715,1.21,Ideal,F,VS2,62.4,56.0,6.8,6.83,4.25,8654
354,1.26,Premium,G,VS2,62.6,58.0,6.86,6.91,4.3,7611
115325,0.3,Ideal,F,VS1,61.7,58.0,4.3,4.26,2.64,731
169450,1.22,Ideal,G,SI1,61.7,57.0,6.88,6.84,4.23,6702
19017,1.19,Ideal,H,SI2,62.2,55.0,6.84,6.77,4.23,5347
75693,0.51,Ideal,E,VS2,61.9,54.0,5.17,5.2,3.21,1758
172309,0.7,Ideal,G,SI1,62.4,54.0,5.7,5.75,3.57,2163
97726,0.41,Premium,F,SI1,62.4,56.0,4.83,4.72,2.98,990
80173,0.58,Ideal,G,SI1,61.6,56.0,5.38,5.4,3.32,1429
23710,0.71,Ideal,G,VS1,61.7,56.0,5.73,5.76,3.54,3127
163109,0.31,Ideal,I,VVS1,61.5,56.0,4.35,4.38,2.68,728
109153,0.54,Ideal,G,SI1,62.7,57.0,5.21,5.19,3.26,1321
85305,2.01,Premium,H,SI1,61.5,59.0,8.14,8.07,4.98,18186
146610,0.3,Ideal,D,VVS2,61.3,56.0,4.32,4.34,2.66,814
134588,0.3,Premium,D,SI1,62.6,59.0,4.27,4.3,2.68,552
85330,0.38,Ideal,E,VS1,61.9,55.2,4.62,4.65,2.87,979
40801,1.06,Premium,F,SI2,61.3,59.0,6.56,6.53,4.01,4637
97262,0.3,Ideal,H,SI1,62.1,54.0,4.3,4.33,2.68,407
186569,0.63,Ideal,G,VS2,62.0,56.0,5.44,5.49,3.38,1772
155816,1.53,Premium,D,SI1,59.8,58.0,7.51,7.46,4.48,12232
136257,0.32,Ideal,G,VS2,61.8,57.0,4.37,4.4,2.71,561
78485,0.51,Good,F,VS2,63.7,56.0,5.05,5.09,3.23,1574
37114,0.72,Ideal,E,SI2,62.0,56.0,5.76,5.8,3.58,2106
135254,0.71,Ideal,F,VS1,62.0,55.0,5.68,5.73,3.54,3234
152000,0.5,Premium,D,VS2,62.3,58.0,5.09,5.05,3.16,1626
186172,1.01,Premium,G,SI2,61.1,58.0,6.42,6.49,3.94,4166
7696,0.32,Ideal,I,VS1,62.5,57.0,4.33,4.36,2.72,505
27589,0.76,Ideal,G,SI1,61.9,56.0,5.81,5.86,3.62,2838
44784,2.0,Premium,F,SI2,59.8,61.0,8.09,8.17,4.89,16657
100829,1.06,Ideal,G,VS2,61.8,56.0,6.52,6.58,4.05,6808
158565,0.5,Ideal,E,VS1,62.3,58.0,5.11,5.05,3.17,2034
45853,0.9,Very Good,F,SI1,60.8,60.0,6.11,6.16,3.73,3206
25619,0.9,Very Good,F,SI2,62.3,59.0,6.14,6.18,3.84,3496
160640,0.7,Very Good,H,VS1,63.4,59.0,5.56,5.62,3.53,2583
59966,1.12,Ideal,D,SI1,62.8,56.0,6.62,6.64,4.16,5739
181137,1.01,Ideal,F,VS1,62.3,55.0,6.38,6.45,4.0,7122
68789,0.31,Ideal,D,VS2,61.8,55.0,4.34,4.36,2.69,757
149829,0.32,Premium,E,SI1,61.4,58.0,4.46,4.43,2.73,720
96385,0.31,Premium,H,VS1,62.0,60.0,4.34,4.31,2.68,544
46110,0.39,Premium,H,VS1,61.3,58.0,4.72,4.68,2.88,837
159159,1.01,Very Good,D,SI1,63.1,59.0,6.33,6.41,4.01,5443
126082,0.7,Premium,G,SI1,61.4,59.0,5.67,5.72,3.5,2337
114598,0.36,Premium,D,VS2,61.7,58.0,4.57,4.59,2.83,850
53195,0.91,Ideal,F,SI2,61.9,55.0,6.19,6.26,3.86,3893
102930,0.31,Premium,F,SI1,61.7,61.0,4.28,4.22,2.63,698
53429,0.33,Ideal,E,SI1,61.6,56.0,4.44,4.47,2.74,566
162924,0.32,Ideal,H,VVS2,61.1,57.0,4.44,4.41,2.7,778
182250,0.33,Ideal,D,VS2,61.5,55.0,4.45,4.48,2.75,1002
26597,1.03,Ideal,G,VS2,61.2,54.0,6.5,6.53,3.99,6937
155570,1.2,Premium,H,SI1,61.8,60.0,6.8,6.77,4.2,6451
90145,0.34,Ideal,D,SI1,61.9,56.0,4.47,4.5,2.77,736
19412,0.58,Ideal,F,SI2,61.1,56.0,5.4,5.37,3.29,1243
136761,0.41,Premium,G,VS2,62.3,59.0,4.76,4.7,2.95,984
126066,1.01,Very Good,E,SI2,62.4,61.0,6.34,6.37,3.96,4951
67831,0.3,Very Good,E,VVS2,62.2,58.0,4.29,4.33,2.68,638
26745,0.73,Ideal,D,VS2,62.1,57.0,5.75,5.78,3.58,3222
116262,2.22,Good,J,VS2,59.9,61.0,8.49,8.54,5.07,15231
74085,0.31,Premium,I,IF,58.4,60.0,4.51,4.46,2.62,668
70101,1.01,Premium,H,SI2,59.2,62.0,6.55,6.49,3.86,4592
32687,0.32,Ideal,G,VS2,62.4,55.0,4.37,4.4,2.73,561
5004,0.23,Very Good,D,VVS2,62.8,57.0,3.89,3.91,2.44,485
32793,0.53,Ideal,D,VS1,61.3,56.0,5.21,5.19,3.19,2010
136467,1.2,Ideal,G,SI2,62.7,57.0,6.68,6.75,4.2,4462
97095,1.02,Ideal,G,VS2,61.8,56.0,6.52,6.43,3.99,6701
40025,1.03,Ideal,F,VS1,61.4,56.0,6.52,6.57,4.03,7429
64874,1.06,Ideal,G,VVS1,62.4,55.0,6.53,6.57,4.07,9457
188461,1.05,Ideal,F,VVS2,60.8,55.0,6.62,6.6,4.02,10011
100309,0.9,Premium,F,SI1,60.6,61.0,6.27,6.22,3.79,3924
40005,0.7,Ideal,F,VVS2,61.6,57.0,5.71,5.74,3.52,3365
2949,0.9,Very Good,F,SI2,63.4,63.0,6.11,6.03,3.84,3605
162366,0.33,Ideal,G,VS1,62.6,56.0,4.45,4.42,2.77,666
59316,1.01,Very Good,G,SI1,62.8,56.0,6.35,6.4,4.0,3892
193472,0.74,Premium,E,VS1,62.8,58.0,5.8,5.75,3.63,3206
40551,0.32,Ideal,D,SI1,61.6,55.0,4.45,4.47,2.75,756
70208,0.36,Ideal,D,SI2,61.0,57.0,4.61,4.65,2.82,689
106687,0.9,Good,G,VVS2,63.2,64.0,6.06,6.09,3.86,4309
55596,1.0,Good,F,SI1,63.9,56.0,6.36,6.31,4.06,4939
171067,1.26,Ideal,G,VS2,61.8,57.0,7.0,6.97,4.32,8346
64072,1.06,Ideal,G,SI2,61.3,58.0,6.52,6.56,4.01,4497
110689,1.52,Premium,E,SI1,61.2,58.0,7.39,7.33,4.51,10430
64336,1.52,Premium,E,VS2,62.7,59.0,7.37,7.34,4.61,13609
87833,0.6,Ideal,E,VS1,60.1,57.0,5.49,5.53,3.32,2208
81503,1.25,Ideal,G,VVS1,61.4,56.0,6.92,6.95,4.26,12092
94267,0.7,Premium,E,SI2,62.1,59.0,5.68,5.62,3.51,2150
62285,0.3,Very Good,F,SI1,62.3,58.0,4.25,4.29,2.66,401
56896,0.33,Ideal,H,SI1,62.1,55.0,4.44,4.47,2.77,440
151849,2.18,Ideal,H,SI2,60.6,57.0,8.39,8.47,5.1,17149
148851,0.4,Premium,D,VS2,62.1,58.0,4.74,4.71,2.94,975
97046,0.9,Ideal,E,SI1,61.7,56.0,6.22,6.27,3.85,4853
188609,0.42,Ideal,J,VS2,60.9,57.0,4.83,4.86,2.95,631
11435,0.31,Ideal,D,VS2,61.8,56.0,4.37,4.35,2.7,942
117307,0.42,Ideal,G,VVS1,61.9,55.0,4.79,4.82,2.98,1179
137178,0.3,Ideal,F,VS1,62.0,56.0,4.26,4.3,2.66,658
53996,0.3,Ideal,F,VVS1,61.9,57.0,4.28,4.3,2.65,814
123292,1.0,Good,E,VS2,63.7,57.0,6.27,6.34,4.01,5661
162701,0.32,Ideal,F,VVS1,61.4,56.0,4.41,4.43,2.71,912
20175,0.4,Ideal,H,VVS2,61.2,54.0,4.76,4.79,2.92,1125
56575,1.7,Very Good,I,VS2,63.1,58.0,7.61,7.45,4.77,11212
76836,0.41,Ideal,G,VS1,62.6,57.0,4.77,4.72,2.97,1180
161635,0.3,Premium,E,SI1,62.5,58.0,4.22,4.28,2.66,526
18704,0.93,Ideal,G,SI2,62.0,56.0,6.36,6.32,3.93,3422
127845,0.3,Ideal,G,IF,61.4,55.0,4.33,4.35,2.67,956
43476,0.7,Ideal,H,VVS2,61.6,56.0,5.69,5.72,3.52,2956
163579,0.33,Premium,E,VS2,61.6,61.0,4.48,4.46,2.75,928
131941,0.33,Premium,G,VS1,61.6,58.0,4.42,4.46,2.73,666
43057,1.5,Very Good,J,SI2,61.3,59.0,7.18,7.26,4.42,5421
49633,1.24,Premium,H,SI1,62.3,59.0,6.89,6.85,4.29,6288
27549,1.55,Ideal,F,SI1,62.1,57.0,7.44,7.48,4.63,12117
128047,0.7,Premium,D,SI2,61.9,60.0,5.66,5.69,3.51,2401
122573,0.31,Premium,D,VS2,62.1,58.0,4.31,4.33,2.69,681
71771,0.55,Premium,F,VS1,60.4,61.0,5.29,5.35,3.22,1806
157391,0.7,Ideal,I,VS2,62.1,58.0,5.67,5.69,3.53,2270
108699,0.72,Ideal,H,SI1,60.5,55.0,5.83,5.86,3.55,2441
37220,0.33,Ideal,H,VS1,62.0,55.0,4.46,4.47,2.77,531
160401,0.34,Ideal,G,SI1,60.0,56.0,4.54,4.55,2.73,537
161030,1.0,Good,F,SI2,63.9,57.0,6.3,6.33,4.02,4135
97781,2.0,Premium,H,VS2,62.1,60.0,8.09,7.99,4.99,15395
111339,0.43,Very Good,E,VS1,62.9,56.0,4.81,4.84,3.03,1000
76444,1.01,Premium,G,VS1,61.3,58.0,6.45,6.42,3.95,6616
103558,0.38,Premium,E,SI1,59.9,58.0,4.72,4.74,2.81,651
82621,0.72,Premium,G,SI1,62.8,60.0,5.73,5.68,3.59,2321
50220,1.02,Premium,H,VS2,61.9,60.0,6.44,6.48,4.0,5480
66823,0.51,Very Good,D,SI2,61.1,60.0,5.13,5.15,3.14,1243
101470,0.71,Premium,E,VS2,61.4,58.0,5.77,5.73,3.53,2855
189736,0.74,Ideal,G,VS2,62.0,54.0,5.85,5.82,3.62,3070
162108,0.6,Ideal,D,VS2,62.0,56.0,5.4,5.43,3.35,2074
82427,0.3,Ideal,D,SI1,60.6,56.0,4.37,4.39,2.66,524
26378,1.16,Ideal,D,VS2,61.3,56.0,6.78,6.81,4.17,8701
40067,0.31,Ideal,E,VS2,61.8,56.0,4.36,4.38,2.7,680
179207,0.71,Ideal,I,VS2,61.1,56.0,5.78,5.81,3.54,2400
110140,0.79,Ideal,G,SI1,62.2,57.0,5.93,5.89,3.67,2895
20486,0.83,Ideal,H,VS2,61.4,56.0,6.04,6.01,3.71,3114
72199,1.29,Premium,H,VS2,60.9,59.0,7.05,7.01,4.28,8164
183898,0.71,Ideal,H,SI1,62.1,56.0,5.75,5.71,3.55,2301
183315,1.7,Premium,F,SI2,58.2,62.0,7.85,7.79,4.57,10957
110629,2.0,Good,I,VS2,63.1,58.0,7.99,8.03,5.05,15025
79600,0.3,Ideal,D,VS2,62.9,55.0,4.3,4.26,2.69,619
95049,0.32,Premium,E,SI1,60.6,58.0,4.45,4.47,2.7,720
113689,1.0,Very Good,D,SI1,63.3,56.0,6.34,6.37,4.02,6381
82485,1.01,Premium,G,SI1,62.3,59.0,6.41,6.38,3.98,4746
66151,0.9,Premium,H,VS2,63.0,59.0,6.16,6.13,3.87,3782
38931,0.71,Premium,F,SI1,60.4,60.0,5.73,5.75,3.46,2450
10701,0.52,Fair,E,SI1,58.2,66.0,5.28,5.2,3.06,1359
115004,0.72,Ideal,D,SI2,60.5,57.0,5.81,5.78,3.51,2485
52120,0.92,Fair,E,VS2,65.6,58.0,6.07,6.01,3.96,4281
190353,2.04,Ideal,G,VS2,62.0,57.0,8.12,8.16,5.05,18526
51008,1.03,Premium,F,SI2,62.8,56.0,6.46,6.41,4.04,4586
57041,0.71,Ideal,G,SI1,61.8,57.0,5.71,5.74,3.53,2351
152005,0.72,Ideal,I,SI1,60.9,57.0,5.79,5.82,3.53,2206
60807,0.36,Premium,E,SI1,59.6,60.0,4.76,4.72,2.81,770
108462,0.7,Ideal,F,SI1,61.5,57.0,5.74,5.71,3.52,2670
165671,0.27,Ideal,H,VS1,61.9,55.0,4.18,4.21,2.59,491
173387,0.32,Ideal,G,VS2,62.1,57.0,4.37,4.35,2.71,672
6859,0.25,Ideal,H,VS1,61.6,56.0,4.02,4.06,2.48,452
91524,0.77,Very Good,I,VS1,62.5,58.0,5.82,5.87,3.66,2522
134829,0.3,Ideal,G,VVS1,62.4,55.0,4.28,4.31,2.68,735
114438,1.06,Good,I,SI1,63.4,57.0,6.48,6.45,4.11,4018
13908,0.79,Ideal,G,SI1,62.1,55.0,5.9,5.93,3.67,3445
12502,1.51,Very Good,I,VS2,61.2,63.0,7.33,7.37,4.5,8340
17493,0.3,Ideal,H,VS1,61.6,54.0,4.35,4.37,2.69,524
34091,1.0,Ideal,G,VS2,62.7,55.0,6.4,6.4,4.01,6449
22716,0.34,Ideal,I,VS1,62.3,57.0,4.47,4.49,2.79,523
117560,1.21,Very Good,G,SI1,62.5,54.0,6.78,6.82,4.25,6580
1371,2.14,Ideal,H,SI2,61.9,57.0,8.21,8.26,5.09,14579
18731,1.08,Ideal,F,SI2,61.9,56.0,6.57,6.63,4.08,4280
32536,1.52,Premium,I,VS2,61.0,60.0,7.46,7.36,4.52,8538
59601,0.81,Good,F,SI2,63.8,55.0,5.94,5.88,3.77,2691
142240,1.5,Very Good,G,VS2,61.7,58.0,7.37,7.4,4.55,13369
62164,0.9,Premium,E,SI1,62.3,60.0,6.13,6.1,3.81,3625
36440,1.39,Ideal,H,SI1,62.9,57.0,7.14,7.1,4.45,7055
89253,0.76,Very Good,E,SI1,60.6,57.0,5.9,5.94,3.59,3084
149652,0.31,Ideal,F,VVS2,62.2,56.0,4.35,4.36,2.71,728
137032,1.01,Good,J,VS2,58.1,64.0,6.6,6.56,3.82,4337
145110,0.3,Very Good,E,VS1,61.3,60.0,4.3,4.33,2.65,692
127175,0.31,Ideal,E,IF,60.7,56.0,4.38,4.4,2.66,1022
149179,0.92,Ideal,I,SI2,62.3,57.0,6.19,6.22,3.86,3050
115986,0.31,Ideal,G,VVS1,61.0,56.0,4.38,4.4,2.68,816
37715,0.9,Ideal,I,VS2,61.9,55.0,6.16,6.21,3.84,3761
132367,0.81,Very Good,F,SI2,63.0,56.0,5.92,5.95,3.74,2630
189571,0.56,Very Good,E,VS1,62.7,55.0,5.16,5.24,3.26,2301
49744,0.32,Ideal,G,IF,61.5,56.0,4.39,4.36,2.69,954
114831,0.41,Ideal,D,VS1,61.2,55.0,4.78,4.82,2.94,1073
129513,1.19,Ideal,H,VS2,62.3,55.0,6.83,6.79,4.24,5764
78919,0.71,Ideal,D,SI1,62.0,55.0,5.72,5.77,3.56,2963
101430,0.71,Ideal,H,SI1,62.1,56.0,5.71,5.74,3.55,2314
17006,0.3,Ideal,F,VS2,61.8,57.0,4.28,4.3,2.65,605
180809,1.01,Very Good,I,SI1,63.1,57.0,6.32,6.36,4.01,4290
126044,0.3,Ideal,J,VS1,62.4,57.0,4.3,4.28,2.68,630
153321,0.9,Premium,E,SI2,62.0,58.0,6.2,6.15,3.83,3230
191424,0.52,Very Good,G,SI2,63.5,61.0,5.13,5.08,3.25,1049
107941,1.2,Premium,H,SI1,62.0,62.0,6.75,6.72,4.17,5292
41300,0.3,Ideal,D,VS2,62.9,56.0,4.29,4.26,2.69,710
81137,0.71,Premium,G,SI1,59.6,60.0,5.87,5.83,3.48,2674
128160,0.51,Premium,G,SI2,60.0,60.0,5.17,5.14,3.1,1195
169279,1.7,Premium,H,SI1,63.0,58.0,7.66,7.54,4.79,11119
171508,0.66,Premium,E,SI1,61.7,58.0,5.65,5.62,3.47,2074
110464,1.0,Ideal,D,SI1,61.4,55.0,6.47,6.44,3.96,6640
118529,1.62,Ideal,H,VS1,61.3,55.0,7.62,7.58,4.66,14185
15305,0.45,Ideal,E,VS1,62.0,54.1,4.95,4.92,3.05,1238
50450,0.4,Ideal,E,SI2,62.0,57.0,4.73,4.79,2.95,630
85970,0.41,Good,G,VS2,63.1,58.0,4.68,4.72,2.96,826
137349,0.53,Ideal,H,VS2,61.2,56.0,5.22,5.25,3.21,1323
136719,1.7,Premium,D,SI2,61.8,60.0,7.59,7.61,4.7,10349
49153,1.51,Good,H,SI1,61.8,57.0,7.21,7.33,4.51,6046
40688,1.56,Ideal,E,VS2,59.5,57.0,7.55,7.61,4.5,16779
98005,0.42,Ideal,F,VVS1,61.8,55.0,4.8,4.83,2.97,1331
121323,1.05,Ideal,E,VS1,59.4,57.0,6.68,6.65,3.96,8246
187705,1.0,Premium,F,VS2,61.4,58.0,6.37,6.3,3.89,6346
67350,1.0,Premium,D,SI2,62.0,57.0,6.42,6.37,3.96,3676
2973,0.66,Premium,I,VVS1,61.0,58.0,5.62,5.66,3.44,1932
154367,0.7,Fair,G,SI1,65.2,53.0,5.68,5.64,3.69,2171
134157,1.18,Ideal,H,SI1,61.6,56.0,6.81,6.78,4.19,6451
107573,0.32,Premium,E,VS2,62.2,59.0,4.36,4.38,2.72,702
139641,1.21,Ideal,G,SI1,60.9,58.0,6.85,6.88,4.18,6587
106317,0.32,Ideal,G,VS1,61.8,56.0,4.4,4.42,2.73,583
93605,0.7,Very Good,G,VS1,63.0,55.0,5.72,5.7,3.6,3154
88202,0.32,Premium,G,VS2,62.1,58.0,4.35,4.36,2.71,561
144942,0.24,Very Good,E,VVS1,62.5,59.0,3.96,3.98,2.48,478
40397,0.7,Ideal,E,SI1,61.2,57.0,5.71,5.76,3.51,2656
156467,1.01,Ideal,G,VS1,60.6,58.0,6.52,6.48,3.94,8348
103186,0.33,Ideal,H,VVS1,62.2,56.0,4.43,4.46,2.77,715
159129,0.31,Ideal,E,VVS1,61.6,56.0,4.38,4.39,2.7,988
69378,0.51,Premium,I,VS1,62.6,58.0,5.12,5.09,3.19,1309
36916,1.11,Premium,F,VVS1,62.6,58.0,6.65,6.57,4.13,11062
116918,0.32,Ideal,G,VVS1,61.8,56.0,4.43,4.4,2.73,905
127504,0.52,Very Good,G,VS2,63.2,55.0,5.12,5.15,3.24,1252
119427,0.31,Ideal,G,SI1,61.6,56.0,4.34,4.38,2.69,445
82851,1.35,Very Good,J,VVS1,61.9,61.0,7.0,7.09,4.35,7744
8085,1.23,Ideal,I,VS1,62.7,57.0,6.83,6.87,4.29,7133
172195,1.51,Ideal,G,VS1,60.6,57.0,7.48,7.45,4.51,13904
141151,1.01,Very Good,G,VS1,61.6,59.0,6.37,6.41,3.94,6006
40190,0.82,Ideal,F,SI2,61.9,57.0,5.98,5.95,3.7,2875
51717,1.09,Premium,H,SI1,60.9,59.0,6.58,6.68,4.04,5247
